start,end,speaker,text
259.6,259.92,SPEAKER_01, um
259.92,261.88,SPEAKER_01, but
259.92,261.88,SPEAKER_01, but
261.88,262.06,SPEAKER_01, yeah
262.06,262.22,SPEAKER_01, i
262.22,262.4,SPEAKER_01, was
262.4,262.74,SPEAKER_01, reflecting
262.76,263.14,SPEAKER_01, back
263.14,263.56,SPEAKER_01, on
263.56,263.82,SPEAKER_01, a
263.82,263.96,SPEAKER_01, lot
263.96,264.08,SPEAKER_01, of
264.08,264.28,SPEAKER_01, this
264.28,264.76,SPEAKER_01, stuff
264.76,266.46,SPEAKER_01, that
264.76,266.46,SPEAKER_01, that
266.46,266.58,SPEAKER_01, it
266.58,266.88,SPEAKER_01, happened
266.88,267.06,SPEAKER_01, when
267.06,267.18,SPEAKER_01, i
267.18,267.36,SPEAKER_01, was
267.36,267.7,SPEAKER_01, young
267.7,267.92,SPEAKER_01, like
267.92,268.06,SPEAKER_01, i
268.06,268.2,SPEAKER_01, used
268.2,268.36,SPEAKER_01, to
268.36,268.46,SPEAKER_01, go
268.46,268.56,SPEAKER_01, to
268.56,268.76,SPEAKER_01, these
268.76,269.04,SPEAKER_01, so
269.04,269.18,SPEAKER_01, i
269.18,269.38,SPEAKER_01, grew
269.38,269.58,SPEAKER_01, up
269.58,269.72,SPEAKER_01, in
269.72,269.94,SPEAKER_01, a
269.94,270.66,SPEAKER_01, place
270.66,270.98,SPEAKER_01, with
270.98,271.76,SPEAKER_01, cooperative
271.76,272.48,SPEAKER_01, everything
272.48,273.04,SPEAKER_01, utilities
273.04,273.26,SPEAKER_01, like
273.26,273.36,SPEAKER_01, i
273.36,273.52,SPEAKER_01, grew
273.52,273.68,SPEAKER_01, up
273.68,273.78,SPEAKER_01, in
273.78,273.92,SPEAKER_01, a
273.92,274.08,SPEAKER_01, really
274.08,274.44,SPEAKER_01, rural
274.44,274.82,SPEAKER_01, area
274.82,275.0,SPEAKER_01, that
275.0,275.16,SPEAKER_01, was
275.16,275.26,SPEAKER_01, the
275.26,275.52,SPEAKER_01, reason
275.52,275.84,SPEAKER_01, why
275.84,276.08,SPEAKER_01, we
276.08,276.64,SPEAKER_01, had
276.08,276.64,SPEAKER_01, had
276.64,276.74,SPEAKER_01, to
276.74,277.0,SPEAKER_01, have
277.0,277.14,SPEAKER_01, an
277.14,277.68,SPEAKER_01, ITV
277.68,278.2,SPEAKER_01, classroom
278.2,278.44,SPEAKER_01, with
278.44,278.6,SPEAKER_01, that
278.6,278.68,SPEAKER_01, the
278.68,278.96,SPEAKER_01, local
278.96,279.58,SPEAKER_01, cooperative
279.58,279.98,SPEAKER_01, wired
279.98,280.36,SPEAKER_01, up
280.36,281.28,SPEAKER_01, and
281.28,281.58,SPEAKER_01, made
281.58,281.74,SPEAKER_01, it
281.74,281.96,SPEAKER_01, so
281.96,282.14,SPEAKER_01, that
282.14,282.32,SPEAKER_01, we
282.32,282.72,SPEAKER_01, could
282.72,283.86,SPEAKER_01, get
282.72,283.86,SPEAKER_01, get
283.86,284.32,SPEAKER_01, college
284.32,285.08,SPEAKER_01, credit
285.08,286.08,SPEAKER_01, from
286.08,287.36,SPEAKER_01, uh
286.08,287.36,SPEAKER_01, uh
287.36,287.9,SPEAKER_01, teachers
287.9,288.06,SPEAKER_01, at
288.06,288.28,SPEAKER_01, other
288.28,288.64,SPEAKER_01, schools
288.64,288.84,SPEAKER_01, who
288.84,289.24,SPEAKER_01, had
289.24,289.64,SPEAKER_01, um
289.64,290.26,SPEAKER_01, credentials
290.26,290.68,SPEAKER_01, from
290.68,290.98,SPEAKER_01, local
290.98,291.38,SPEAKER_01, community
291.38,291.8,SPEAKER_01, colleges
291.8,292.08,SPEAKER_01, so
292.08,292.22,SPEAKER_01, we
292.22,292.4,SPEAKER_01, could
292.4,292.58,SPEAKER_01, get
292.58,292.74,SPEAKER_01, like
292.76,292.98,SPEAKER_01, our
292.98,293.56,SPEAKER_01, dual
293.56,293.96,SPEAKER_01, credit
293.96,294.34,SPEAKER_01, stuff
294.34,294.56,SPEAKER_01, and
294.56,294.68,SPEAKER_01, our
294.68,294.94,SPEAKER_01, AP
294.94,295.36,SPEAKER_01, credit
295.36,295.72,SPEAKER_01, and
295.72,295.88,SPEAKER_01, all
295.88,296.0,SPEAKER_01, of
296.0,296.2,SPEAKER_01, that
296.2,296.34,SPEAKER_01, um
296.34,297.56,SPEAKER_01, because
296.34,297.56,SPEAKER_01, because
297.56,298.14,SPEAKER_01, there
298.14,298.3,SPEAKER_01, was
298.3,298.46,SPEAKER_01, no
298.46,298.96,SPEAKER_01, capacity
298.96,299.14,SPEAKER_01, at
299.14,299.26,SPEAKER_01, our
299.26,299.48,SPEAKER_01, high
299.48,299.8,SPEAKER_01, school
299.8,300.64,SPEAKER_01, of
300.64,300.98,SPEAKER_01, 400
300.98,301.5,SPEAKER_01, people
301.5,301.78,SPEAKER_01, that
301.78,302.02,SPEAKER_01, served
302.02,302.2,SPEAKER_01, our
302.2,302.48,SPEAKER_01, entire
302.48,302.98,SPEAKER_01, county
302.98,303.58,SPEAKER_01, um
303.58,303.92,SPEAKER_01, to
303.92,304.1,SPEAKER_01, do
304.1,304.4,SPEAKER_01, this
304.4,304.68,SPEAKER_01, right
304.68,305.48,SPEAKER_01, um
305.48,305.66,SPEAKER_01, we
305.66,305.82,SPEAKER_01, got
305.82,306.02,SPEAKER_01, this
306.02,306.28,SPEAKER_01, college
306.28,306.58,SPEAKER_01, credit
306.58,306.76,SPEAKER_01, for
306.76,307.3,SPEAKER_01, free
307.3,308.46,SPEAKER_01, all
307.3,308.46,SPEAKER_01, all
308.46,308.62,SPEAKER_01, of
308.62,308.78,SPEAKER_01, this
308.78,308.92,SPEAKER_01, was
308.92,309.18,SPEAKER_01, wired
309.18,309.42,SPEAKER_01, up
309.42,309.58,SPEAKER_01, for
309.58,309.98,SPEAKER_01, free
309.98,310.2,SPEAKER_01, and
310.2,310.3,SPEAKER_01, the
310.3,310.5,SPEAKER_01, reason
310.5,310.68,SPEAKER_01, was
310.68,311.16,SPEAKER_01, because
311.16,312.02,SPEAKER_01, the
312.02,312.44,SPEAKER_01, cooperative
312.44,312.9,SPEAKER_01, decided
312.9,313.14,SPEAKER_01, to
313.14,313.42,SPEAKER_01, build
313.42,313.62,SPEAKER_01, out
313.62,313.8,SPEAKER_01, this
313.8,314.28,SPEAKER_01, project
314.28,314.66,SPEAKER_01, for
314.66,315.06,SPEAKER_01, you
315.06,315.26,SPEAKER_01, know
315.26,315.52,SPEAKER_01, for
315.52,315.88,SPEAKER_01, local
315.88,316.16,SPEAKER_01, team
316.16,316.32,SPEAKER_01, or
316.32,316.5,SPEAKER_01, you
316.5,316.62,SPEAKER_01, know
316.62,317.86,SPEAKER_01, local
316.62,317.86,SPEAKER_01, local
317.86,318.4,SPEAKER_01, schools
318.4,318.62,SPEAKER_01, that
318.62,319.04,SPEAKER_01, serve
319.04,319.28,SPEAKER_01, you
319.28,319.42,SPEAKER_01, know
319.42,319.68,SPEAKER_01, young
319.68,320.06,SPEAKER_01, people
320.06,320.2,SPEAKER_01, or
320.2,320.46,SPEAKER_01, whatever
320.46,321.3,SPEAKER_01, and
320.46,321.3,SPEAKER_01, and
321.3,321.46,SPEAKER_01, their
321.46,321.94,SPEAKER_01, families
321.94,322.64,SPEAKER_01, um
323.15999999999997,323.64,SPEAKER_01, but
323.64,323.8,SPEAKER_01, i
323.8,324.0,SPEAKER_01, had
324.0,324.24,SPEAKER_01, gone
324.24,324.42,SPEAKER_01, to
324.42,324.64,SPEAKER_01, these
324.64,325.14,SPEAKER_01, cooperative
325.14,325.88,SPEAKER_01, meetings
325.88,326.76,SPEAKER_01, with
326.76,326.96,SPEAKER_01, my
326.96,327.42,SPEAKER_01, grandmother
327.42,327.7,SPEAKER_01, when
327.7,327.78,SPEAKER_01, i
327.78,327.92,SPEAKER_01, was
327.92,328.34,SPEAKER_01, little
329.26,329.74,SPEAKER_01, and
329.74,329.92,SPEAKER_01, i
329.92,330.16,SPEAKER_01, i
330.16,330.26,SPEAKER_01, think
330.26,330.5,SPEAKER_01, that's
330.5,330.68,SPEAKER_01, where
330.68,330.82,SPEAKER_01, i
330.82,330.94,SPEAKER_01, got
330.94,331.1,SPEAKER_01, and
331.1,331.2,SPEAKER_01, i
331.2,331.52,SPEAKER_01, will
331.52,331.76,SPEAKER_01, talk
331.76,331.96,SPEAKER_01, about
331.96,332.2,SPEAKER_01, this
332.2,332.38,SPEAKER_01, in
332.38,332.56,SPEAKER_01, the
332.56,332.92,SPEAKER_01, this
332.92,333.08,SPEAKER_01, is
333.08,333.24,SPEAKER_01, like
333.24,333.46,SPEAKER_01, sort
333.46,333.68,SPEAKER_01, of
333.68,334.28,SPEAKER_01, my
334.28,334.58,SPEAKER_01, funny
334.58,335.12,SPEAKER_01, anecdote
335.12,335.44,SPEAKER_01, for
335.44,336.28,SPEAKER_01, um
335.44,336.28,SPEAKER_01, um
336.28,336.76,SPEAKER_01, starting
336.76,337.32,SPEAKER_01, out
337.32,337.9,SPEAKER_01, um
337.9,338.32,SPEAKER_01, my
338.32,338.74,SPEAKER_01, talk
338.74,339.08,SPEAKER_01, but
339.08,339.26,SPEAKER_01, you
339.26,339.36,SPEAKER_01, know
339.36,339.5,SPEAKER_01, i
339.5,339.74,SPEAKER_01, think
339.74,339.84,SPEAKER_01, i
339.84,340.0,SPEAKER_01, got
340.0,340.18,SPEAKER_01, my
340.18,340.62,SPEAKER_01, penchant
340.62,340.82,SPEAKER_01, for
340.82,341.5,SPEAKER_01, sitting
341.5,341.68,SPEAKER_01, in
341.68,341.94,SPEAKER_01, long
341.94,342.36,SPEAKER_01, boris
342.36,342.78,SPEAKER_01, meeting
342.78,343.24,SPEAKER_01, but
343.24,343.56,SPEAKER_01, long
343.56,343.88,SPEAKER_01, boring
343.88,344.34,SPEAKER_01, meetings
344.34,344.5,SPEAKER_01, that
344.5,344.64,SPEAKER_01, are
344.64,345.2,SPEAKER_01, have
345.2,345.34,SPEAKER_01, a
345.34,345.72,SPEAKER_01, socialist
345.72,346.26,SPEAKER_01, bent
346.26,346.7,SPEAKER_01, uh
346.7,346.94,SPEAKER_01, you
346.94,347.06,SPEAKER_01, know
347.06,347.22,SPEAKER_01, when
347.22,347.3,SPEAKER_01, i
347.3,347.44,SPEAKER_01, was
347.44,347.64,SPEAKER_01, young
347.64,347.88,SPEAKER_01, going
347.88,348.04,SPEAKER_01, to
348.04,348.24,SPEAKER_01, these
348.24,348.68,SPEAKER_01, meetings
348.68,349.16,SPEAKER_01, for
349.16,349.3,SPEAKER_01, the
349.3,349.62,SPEAKER_01, internet
349.62,350.06,SPEAKER_01, cooperative
350.06,350.3,SPEAKER_01, with
350.3,350.46,SPEAKER_01, my
350.46,351.08,SPEAKER_01, grandmother
351.08,351.72,SPEAKER_01, as
351.72,351.82,SPEAKER_01, they
351.82,351.94,SPEAKER_01, were
351.94,352.4,SPEAKER_01, deciding
352.4,352.7,SPEAKER_01, like
352.76,352.84,SPEAKER_01, are
352.84,353.02,SPEAKER_01, we
353.02,353.26,SPEAKER_01, building
353.26,353.68,SPEAKER_01, out
353.68,354.44,SPEAKER_01, you
353.68,354.44,SPEAKER_01, you
354.44,354.64,SPEAKER_01, know
354.64,354.96,SPEAKER_01, and
354.96,355.14,SPEAKER_01, then
355.14,355.24,SPEAKER_01, it
355.24,355.36,SPEAKER_01, was
355.36,355.48,SPEAKER_01, a
355.48,355.82,SPEAKER_01, telephone
355.82,356.3,SPEAKER_01, cooperative
356.3,356.58,SPEAKER_01, but
356.58,356.72,SPEAKER_01, they
356.72,356.86,SPEAKER_01, were
356.86,357.04,SPEAKER_01, like
357.04,357.16,SPEAKER_01, are
357.16,357.28,SPEAKER_01, we
357.28,357.5,SPEAKER_01, building
357.5,357.76,SPEAKER_01, out
357.76,357.88,SPEAKER_01, to
357.88,358.28,SPEAKER_01, this
358.28,358.62,SPEAKER_01, you
358.62,358.8,SPEAKER_01, know
358.8,359.56,SPEAKER_01, farm
358.8,359.56,SPEAKER_01, farm
359.56,359.76,SPEAKER_01, over
359.76,360.16,SPEAKER_01, here
360.16,360.48,SPEAKER_01, this
360.48,360.72,SPEAKER_01, like
360.72,360.98,SPEAKER_01, local
360.98,361.5,SPEAKER_01, library
361.5,361.68,SPEAKER_01, are
361.68,361.8,SPEAKER_01, we
361.8,362.02,SPEAKER_01, hooking
362.02,362.22,SPEAKER_01, it
362.22,362.48,SPEAKER_01, up
362.48,362.92,SPEAKER_01, with
362.92,363.04,SPEAKER_01, you
363.04,363.14,SPEAKER_01, know
363.14,363.4,SPEAKER_01, dial
363.4,363.56,SPEAKER_01,-up
363.56,364.02,SPEAKER_01, internet
364.02,364.48,SPEAKER_01, or
364.48,365.0,SPEAKER_01, or
365.0,365.18,SPEAKER_01, what
365.18,365.28,SPEAKER_01, are
365.28,365.4,SPEAKER_01, we
365.4,365.64,SPEAKER_01, doing
365.64,366.02,SPEAKER_01, right
366.02,366.8,SPEAKER_01, um
366.8,367.16,SPEAKER_01, and
367.16,367.5,SPEAKER_01, people
367.5,369.04,SPEAKER_01, would
358.8,359.56,SPEAKER_02, farm
367.5,369.04,SPEAKER_01, would
369.04,369.94,SPEAKER_01, you
369.94,370.22,SPEAKER_01, know
370.22,370.8,SPEAKER_01, argue
372.20000000000005,372.72,SPEAKER_01, and
372.72,373.24,SPEAKER_01, and
373.24,373.66,SPEAKER_01, discuss
373.66,374.7,SPEAKER_01, and
374.7,374.86,SPEAKER_01, think
374.86,375.04,SPEAKER_01, about
375.04,375.16,SPEAKER_01, the
375.16,375.4,SPEAKER_01, best
375.4,375.74,SPEAKER_01, ways
375.74,375.94,SPEAKER_01, to
375.94,376.26,SPEAKER_01, serve
376.26,376.72,SPEAKER_01, people
376.72,376.98,SPEAKER_01, and
376.98,377.2,SPEAKER_01, keep
377.2,377.64,SPEAKER_01, prices
377.64,378.2,SPEAKER_01, low
378.2,378.6,SPEAKER_01, and
378.6,379.08,SPEAKER_01, you
379.08,379.2,SPEAKER_01, know
379.2,379.42,SPEAKER_01, all
379.42,379.54,SPEAKER_01, of
379.54,379.68,SPEAKER_01, these
379.68,380.06,SPEAKER_01, things
380.06,380.34,SPEAKER_01, so
380.34,380.84,SPEAKER_01, yeah
380.34,380.84,SPEAKER_03, yeah
380.84,382.18,SPEAKER_03, so
380.84,382.18,SPEAKER_01, so
382.18,382.28,SPEAKER_01, i
382.28,382.44,SPEAKER_01, was
382.44,382.64,SPEAKER_01, thinking
382.64,382.74,SPEAKER_01, of
382.76,382.86,SPEAKER_01, about
382.86,383.14,SPEAKER_01, that
383.14,383.32,SPEAKER_01, a
383.32,383.66,SPEAKER_01, lot
383.66,383.86,SPEAKER_01, as
383.86,383.96,SPEAKER_01, i
383.96,384.1,SPEAKER_01, was
384.1,384.28,SPEAKER_01, getting
384.28,384.8,SPEAKER_01, gouged
384.8,385.08,SPEAKER_01, for
385.08,385.54,SPEAKER_01, all
385.54,385.78,SPEAKER_01, sorts
385.78,385.9,SPEAKER_01, of
385.9,386.34,SPEAKER_01, utilities
386.34,386.6,SPEAKER_01, living
386.6,386.74,SPEAKER_01, in
386.74,386.84,SPEAKER_01, new
386.84,387.02,SPEAKER_01, york
387.02,387.66,SPEAKER_01, city
387.66,388.04,SPEAKER_00, i
388.04,388.26,SPEAKER_00, bet
388.26,388.82,SPEAKER_00, yeah
388.82,390.38,SPEAKER_00, okay
390.38,390.76,SPEAKER_00, um
390.76,391.38,SPEAKER_00, i
391.38,391.68,SPEAKER_00, guess
391.68,391.9,SPEAKER_00, another
391.9,392.18,SPEAKER_00, question
392.18,392.4,SPEAKER_00, about
392.4,392.78,SPEAKER_00, that
392.78,393.02,SPEAKER_00, your
393.02,393.24,SPEAKER_00, whole
393.24,393.54,SPEAKER_00, journey
393.54,393.76,SPEAKER_00, here
393.76,393.94,SPEAKER_00, is
393.94,394.2,SPEAKER_00, um
394.2,394.78,SPEAKER_00, i'm
394.78,394.84,SPEAKER_00, i'm
394.84,395.02,SPEAKER_00, curious
395.02,395.62,SPEAKER_00, if
395.62,395.7,SPEAKER_00, you
395.7,395.8,SPEAKER_00, could
395.8,395.98,SPEAKER_00, speak
395.98,396.06,SPEAKER_00, a
396.06,396.14,SPEAKER_00, little
396.14,396.26,SPEAKER_00, bit
396.26,396.4,SPEAKER_00, about
396.4,396.58,SPEAKER_00, your
396.58,396.9,SPEAKER_00, you
396.9,397.02,SPEAKER_00, know
397.02,397.16,SPEAKER_00, your
397.16,397.44,SPEAKER_00, your
397.44,398.16,SPEAKER_00, primary
398.16,398.7,SPEAKER_00, influences
398.7,398.86,SPEAKER_00, i
398.86,399.0,SPEAKER_00, guess
399.0,399.26,SPEAKER_00, both
399.26,399.64,SPEAKER_00, um
400.2,400.42,SPEAKER_00, you
400.42,400.52,SPEAKER_00, know
400.52,400.66,SPEAKER_00, any
400.66,400.98,SPEAKER_00, mentors
400.98,401.26,SPEAKER_00, are
401.26,401.88,SPEAKER_00, important
401.88,402.62,SPEAKER_00, um
402.62,402.68,SPEAKER_00, people
402.68,402.84,SPEAKER_00, to
402.84,403.08,SPEAKER_00, you
403.08,403.46,SPEAKER_00, who
403.46,404.06,SPEAKER_00, um
404.06,404.32,SPEAKER_00, you
404.32,404.52,SPEAKER_00, talked
404.52,404.62,SPEAKER_00, to
404.62,404.8,SPEAKER_00, for
404.8,405.0,SPEAKER_00, writing
405.0,405.18,SPEAKER_00, this
405.18,405.38,SPEAKER_00, book
405.38,405.56,SPEAKER_00, but
405.56,405.86,SPEAKER_00, also
405.86,406.68,SPEAKER_00, um
406.68,407.14,SPEAKER_00, you
407.14,407.22,SPEAKER_00, know
407.22,407.32,SPEAKER_00, you
407.32,407.5,SPEAKER_00, talk
407.5,407.6,SPEAKER_00, a
407.6,407.66,SPEAKER_00, lot
407.66,407.8,SPEAKER_00, about
407.8,408.0,SPEAKER_00, rosa
408.0,408.56,SPEAKER_00, luxembourg
408.56,408.88,SPEAKER_00, and
408.88,409.14,SPEAKER_00, um
409.14,410.08,SPEAKER_00, e
405.86,406.68,SPEAKER_01, um
406.68,407.14,SPEAKER_01, you
409.14,410.08,SPEAKER_00, e
410.08,410.18,SPEAKER_00, p
410.18,410.48,SPEAKER_00, thompson
410.48,410.64,SPEAKER_00, i
410.64,410.72,SPEAKER_00, think
410.72,410.84,SPEAKER_00, is
410.84,411.04,SPEAKER_00, also
411.04,411.12,SPEAKER_00, in
411.12,411.32,SPEAKER_00, here
411.32,411.58,SPEAKER_00, so
411.58,412.0,SPEAKER_00, um
412.0,412.4,SPEAKER_00, yeah
412.4,412.58,SPEAKER_00, who
412.76,412.8,SPEAKER_00, who
412.8,412.94,SPEAKER_00, are
412.94,413.06,SPEAKER_00, you
413.06,413.7,SPEAKER_00, thinking
413.7,413.94,SPEAKER_00, with
413.7,413.94,SPEAKER_01, with
413.94,414.08,SPEAKER_01, yeah
414.08,414.32,SPEAKER_01, i
414.32,414.72,SPEAKER_01, mean
414.72,417.18,SPEAKER_01, again
414.72,417.18,SPEAKER_01, again
417.18,419.6,SPEAKER_01, to
417.18,419.6,SPEAKER_01, to
419.6,419.9,SPEAKER_01, me
419.9,420.22,SPEAKER_01, this
420.22,420.4,SPEAKER_01, is
420.4,420.76,SPEAKER_01, just
420.76,421.04,SPEAKER_01, sort
421.04,421.24,SPEAKER_01, of
421.24,421.56,SPEAKER_01, other
421.56,421.9,SPEAKER_01, people
421.9,422.32,SPEAKER_01, speaking
422.32,422.6,SPEAKER_01, through
422.6,423.02,SPEAKER_01, me
423.02,423.62,SPEAKER_01, so
423.62,423.82,SPEAKER_01, that
423.82,424.0,SPEAKER_01, we
424.0,424.3,SPEAKER_01, can
424.3,424.74,SPEAKER_01, you
424.74,424.92,SPEAKER_01, know
424.92,425.98,SPEAKER_01, have
424.92,425.98,SPEAKER_01, have
425.98,426.08,SPEAKER_01, a
426.08,426.7,SPEAKER_01, conversation
426.7,427.34,SPEAKER_01, about
427.34,427.7,SPEAKER_01, these
427.7,428.06,SPEAKER_01, things
428.06,428.24,SPEAKER_01, that
428.24,428.4,SPEAKER_01, i
428.4,428.62,SPEAKER_01, have
428.62,428.9,SPEAKER_01, found
428.9,429.06,SPEAKER_01, are
429.06,429.48,SPEAKER_01, important
429.48,429.96,SPEAKER_01, to
429.96,430.8,SPEAKER_01, you
429.96,430.8,SPEAKER_01, you
430.8,430.96,SPEAKER_01, know
430.96,431.46,SPEAKER_01, various
431.46,431.78,SPEAKER_01, groups
431.78,431.92,SPEAKER_01, of
431.92,432.18,SPEAKER_01, people
432.18,432.34,SPEAKER_01, that
432.34,432.46,SPEAKER_01, i
432.46,432.72,SPEAKER_01, talk
432.72,433.02,SPEAKER_01, to
433.02,433.56,SPEAKER_01, um
433.56,434.06,SPEAKER_01, about
434.06,435.56,SPEAKER_01, you
435.56,436.16,SPEAKER_01, know
436.16,436.72,SPEAKER_01, to
436.16,436.72,SPEAKER_01, to
436.72,437.06,SPEAKER_01, put
437.06,437.22,SPEAKER_01, it
437.22,437.72,SPEAKER_01, mildly
437.72,437.98,SPEAKER_01, like
437.98,439.3,SPEAKER_01, building
437.98,439.3,SPEAKER_01, building
439.3,439.58,SPEAKER_01, world
439.58,439.72,SPEAKER_01, that
439.72,439.86,SPEAKER_01, we
439.86,440.12,SPEAKER_01, want
440.12,440.68,SPEAKER_01, right
440.68,441.68,SPEAKER_01, um
440.12,440.68,SPEAKER_02, right
440.68,441.68,SPEAKER_01, um
442.76,443.0,SPEAKER_01, so
443.0,443.5,SPEAKER_01, luxemburg
443.5,443.66,SPEAKER_01, is
443.66,443.86,SPEAKER_01, really
443.86,444.08,SPEAKER_01, good
444.08,444.2,SPEAKER_01, in
444.2,444.36,SPEAKER_01, that
444.36,444.92,SPEAKER_01, regard
444.92,445.16,SPEAKER_01, yeah
445.16,445.64,SPEAKER_01, right
445.64,446.02,SPEAKER_01, um
446.02,447.24,SPEAKER_01, and
447.24,448.92,SPEAKER_01, you
444.92,445.16,SPEAKER_02, yeah
447.24,448.92,SPEAKER_01, you
448.92,449.14,SPEAKER_01, know
449.14,449.38,SPEAKER_01, i
449.38,449.94,SPEAKER_01, think
449.94,453.84,SPEAKER_01, she
449.94,453.84,SPEAKER_01, she
453.84,454.56,SPEAKER_01, i
454.56,454.8,SPEAKER_01, you
454.8,454.9,SPEAKER_01, know
454.9,455.02,SPEAKER_01, i
455.02,455.16,SPEAKER_01, was
455.16,455.34,SPEAKER_01, talking
455.34,455.66,SPEAKER_01, she's
455.66,455.8,SPEAKER_01, one
455.8,455.9,SPEAKER_01, of
455.9,456.04,SPEAKER_01, the
456.04,456.66,SPEAKER_01, original
456.66,457.74,SPEAKER_01, infrastructural
457.74,459.44,SPEAKER_01, scholars
457.74,459.44,SPEAKER_01, scholars
459.44,459.7,SPEAKER_01, right
459.7,459.92,SPEAKER_01, like
459.92,460.14,SPEAKER_01, her
460.14,460.6,SPEAKER_01, marks
460.6,460.8,SPEAKER_01, like
460.8,461.6,SPEAKER_01, all
460.8,461.6,SPEAKER_01, all
461.6,461.82,SPEAKER_01, the
461.82,461.98,SPEAKER_01, sort
461.98,463.0,SPEAKER_01, of
463.0,463.0,SPEAKER_01, foundational
463.0,464.74,SPEAKER_01, marxist
463.0,464.74,SPEAKER_01, marxist
464.74,465.0,SPEAKER_01, and
465.0,465.62,SPEAKER_01, socialist
465.62,466.32,SPEAKER_01, writers
466.32,466.72,SPEAKER_01, are
466.72,467.4,SPEAKER_01, primarily
467.4,468.12,SPEAKER_01, concerned
468.12,469.56,SPEAKER_01, with
468.12,469.56,SPEAKER_01, with
469.56,470.26,SPEAKER_01, infrastructure
470.26,470.6,SPEAKER_01, whether
470.6,470.94,SPEAKER_01, that's
470.94,471.52,SPEAKER_01, infrastructure
471.52,472.14,SPEAKER_01, for
472.14,472.98,SPEAKER_01, you
472.14,472.98,SPEAKER_01, you
472.98,473.14,SPEAKER_01, know
473.14,473.36,SPEAKER_01, the
473.36,473.98,SPEAKER_01, transport
473.98,474.46,SPEAKER_01, of
474.46,474.98,SPEAKER_01, grain
474.98,475.42,SPEAKER_01, or
475.42,475.58,SPEAKER_01, the
475.58,476.08,SPEAKER_01, transport
476.08,476.36,SPEAKER_01, of
476.36,476.8,SPEAKER_01, people
476.8,477.6,SPEAKER_01, or
477.6,477.96,SPEAKER_01, you
477.96,478.14,SPEAKER_01, know
478.14,478.9,SPEAKER_01, the
478.14,478.9,SPEAKER_01, the
478.9,479.6,SPEAKER_01, machines
479.6,480.42,SPEAKER_01, that
480.42,480.94,SPEAKER_01, um
480.94,481.48,SPEAKER_01, are
481.48,481.7,SPEAKER_01, part
481.7,481.9,SPEAKER_01, of
481.9,482.32,SPEAKER_01, the
482.32,482.64,SPEAKER_01, you
482.64,482.76,SPEAKER_01, know
482.76,483.06,SPEAKER_01, labor
483.06,483.56,SPEAKER_01, conditions
483.56,483.86,SPEAKER_01, of
483.86,484.34,SPEAKER_01, workers
484.34,484.76,SPEAKER_01, right
484.76,485.0,SPEAKER_01, like
485.0,485.24,SPEAKER_01, they
485.24,485.42,SPEAKER_01, are
485.42,485.74,SPEAKER_01, all
485.74,486.56,SPEAKER_01, highly
485.74,486.56,SPEAKER_01, highly
486.56,486.92,SPEAKER_01, attuned
486.92,487.1,SPEAKER_01, to
487.1,487.32,SPEAKER_01, these
487.32,487.76,SPEAKER_01, things
487.76,488.46,SPEAKER_01, and
487.76,488.46,SPEAKER_01, and
488.46,488.58,SPEAKER_01, i
488.58,488.78,SPEAKER_01, sort
488.78,488.88,SPEAKER_01, of
488.88,489.06,SPEAKER_01, wanted
489.06,489.24,SPEAKER_01, to
489.24,489.9,SPEAKER_01, recuperate
489.9,490.14,SPEAKER_01, them
490.14,490.54,SPEAKER_01, back
490.54,490.94,SPEAKER_01, into
490.94,491.44,SPEAKER_01, our
491.44,492.68,SPEAKER_01, lexicon
491.44,492.68,SPEAKER_01, lexicon
492.68,492.92,SPEAKER_01, or
492.92,493.12,SPEAKER_01, our
493.12,493.3,SPEAKER_01, sort
493.3,493.5,SPEAKER_01, of
493.5,494.16,SPEAKER_01, contemporary
494.16,494.62,SPEAKER_01, thinking
494.62,494.8,SPEAKER_01, for
494.8,494.92,SPEAKER_01, a
494.92,495.02,SPEAKER_01, lot
495.02,495.2,SPEAKER_01, about
495.2,495.38,SPEAKER_01, this
495.38,495.64,SPEAKER_01, stuff
495.64,496.16,SPEAKER_01, because
496.16,496.26,SPEAKER_01, i
496.26,496.48,SPEAKER_01, find
496.48,496.62,SPEAKER_01, them
496.62,496.78,SPEAKER_01, very
496.78,497.28,SPEAKER_01, helpful
497.28,498.2,SPEAKER_01, in
491.44,492.68,SPEAKER_02, lexicon
497.28,498.2,SPEAKER_02, in
497.28,498.2,SPEAKER_01, in
498.2,499.06,SPEAKER_01, simplifying
499.06,499.38,SPEAKER_01, but
499.38,499.86,SPEAKER_01, also
499.86,500.26,SPEAKER_01, like
500.26,500.9,SPEAKER_01, staying
500.9,501.44,SPEAKER_01, focused
501.44,501.82,SPEAKER_01, on
501.82,502.12,SPEAKER_01, what
502.12,502.6,SPEAKER_01, matters
502.6,502.84,SPEAKER_01, and
502.84,502.98,SPEAKER_01, what
502.98,503.22,SPEAKER_01, sort
503.22,503.4,SPEAKER_01, of
503.4,504.56,SPEAKER_01, doesn't
503.4,504.56,SPEAKER_03, doesn't
503.4,504.56,SPEAKER_01, doesn't
504.56,505.38,SPEAKER_01, so
505.38,505.82,SPEAKER_01, you
505.82,506.0,SPEAKER_01, know
506.0,506.18,SPEAKER_01, i
506.18,506.66,SPEAKER_01, think
506.66,508.14,SPEAKER_01, uh
506.66,508.14,SPEAKER_01, uh
